name,issued,organization_name,organization_url,administration,agriculture,construction,crime,culture,education,energy,finances,geography,health,industry,legislation,mobility,national-economy,politics,population,prices,public-order,social-security,statistical-basis,territory,tourism,trade,work,nb_visits,nb_hits,nb_hits_with_time_generation,min_time_generation,max_time_generation,sum_time_spent,bounce_count,exit_nb_visits,sum_daily_nb_uniq_visitors,avg_time_on_dimension,bounce_rate,exit_rate,avg_time_generation,metadata_segment,date
nrw-wahleranteil-sp,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,0.93,1.828,10,0,0,2,3,0%,0%,0.61,dimension2==nrw-wahleranteil-sp,2020-08-31
unfalle-pro-1000-einw,2016-09-22,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1.191,1.191,3,0,0,2,2,0%,0%,0.596,dimension2==unfalle-pro-1000-einw,2020-08-31
nettoinvestitionen-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0.585,0.585,252,0,0,2,84,0%,0%,0.585,dimension2==nettoinvestitionen-fr-einw,2020-08-31
durchschnittliche-haushaltsgrosse-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,2.232,2.339,5,0,0,2,2,0%,0%,1.01,dimension2==durchschnittliche-haushaltsgrosse-pers,2020-08-31
durchschnittliche-haushaltsgrosse-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,2.232,2.339,5,0,0,2,2,0%,0%,1.01,dimension2==durchschnittliche-haushaltsgrosse-pers,2020-08-31
durchschnittliche-haushaltsgrosse-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,2.232,2.339,5,0,0,2,2,0%,0%,1.01,dimension2==durchschnittliche-haushaltsgrosse-pers,2020-08-31
nettoaufwand-gesundheit-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0.415,1.134,7,0,0,2,2,0%,0%,0.379,dimension2==nettoaufwand-gesundheit-fr-einw,2020-08-31
total-vza-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1.004,1.004,3,0,0,2,2,0%,0%,0.502,dimension2==total-vza-anz,2020-08-31
bevolkerung-anteil-80-u-m-jahrige,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,0.726,0.726,152,0,0,2,51,0%,0%,0.726,dimension2==bevolkerung-anteil-80-u-m-jahrige,2020-08-31
anteil-verkehrsflache,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1.581,1.581,31,0,0,2,16,0%,0%,0.791,dimension2==anteil-verkehrsflache,2020-08-31
steuerertrag-grundsteuern-mio-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.451,0.451,0,2,2,2,0,100%,100%,0.226,dimension2==steuerertrag-grundsteuern-mio-fr,2020-08-31
scheidungen-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2.079,2.079,12,0,0,2,6,0%,0%,1.04,dimension2==scheidungen-pro-1000-einw,2020-08-31
scheidungen-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2.079,2.079,12,0,0,2,6,0%,0%,1.04,dimension2==scheidungen-pro-1000-einw,2020-08-31
scheidungen-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2.079,2.079,12,0,0,2,6,0%,0%,1.04,dimension2==scheidungen-pro-1000-einw,2020-08-31
nrw-wahleranteil-sd,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8,7,1.075,3.387,95,0,0,2,12,0%,0%,0.83,dimension2==nrw-wahleranteil-sd,2020-08-31
landwirtschaftsbetriebe-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0.59,0.59,50,0,1,2,25,0%,50%,0.59,dimension2==landwirtschaftsbetriebe-anz,2020-08-31
schweine-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.008,0.008,13,0,0,2,7,0%,0%,0.004,dimension2==schweine-anz,2020-08-31
total-ordentlich-besteuerte-anz,2019-07-01,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0.426,0.681,26,0,0,2,7,0%,0%,0.554,dimension2==total-ordentlich-besteuerte-anz,2020-08-31
bruttoverschuldungsanteil,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.725,0.725,17,0,0,2,9,0%,0%,0.363,dimension2==bruttoverschuldungsanteil,2020-08-31
kapitaldienstanteil,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.911,1.078,458,1,1,2,229,50%,50%,0.995,dimension2==kapitaldienstanteil,2020-08-31
steuerkraft-ber-arith-mittel-3-jahre-mio-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0.005,0.005,55,0,0,2,18,0%,0%,0.005,dimension2==steuerkraft-ber-arith-mittel-3-jahre-mio-fr,2020-08-31
zl-bezugerquote-der-personen-ab-65-jahren,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,0.479,0.479,55,0,0,2,18,0%,0%,0.479,dimension2==zl-bezugerquote-der-personen-ab-65-jahren,2020-08-31
total-beschaftigte-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1.278,1.278,6,0,0,2,2,0%,0%,0.639,dimension2==total-beschaftigte-anz,2020-08-31
nettoaufwand-volkswirtschaft-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0.318,0.824,5,0,1,2,2,0%,50%,0.279,dimension2==nettoaufwand-volkswirtschaft-fr-einw,2020-08-31
motorrader-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,1,7.068,7.068,40,0,0,2,10,0%,0%,7.068,dimension2==motorrader-anz,2020-08-31
hohe-m-u-m,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1.542,1.542,0,2,2,2,0,100%,100%,0.771,dimension2==hohe-m-u-m,2020-08-31
sterberate-5-j-mittel-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2.106,2.106,10,0,0,2,5,0%,0%,1.053,dimension2==sterberate-5-j-mittel-pro-1000-einw,2020-08-31
sterberate-5-j-mittel-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2.106,2.106,10,0,0,2,5,0%,0%,1.053,dimension2==sterberate-5-j-mittel-pro-1000-einw,2020-08-31
steuerfuss-ohne-kirchen,2019-07-01,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.86,0.86,21,0,0,2,11,0%,0%,0.43,dimension2==steuerfuss-ohne-kirchen,2020-08-31
steuerkraft-arith-mittel-3-jahre-mio-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0.39,0.39,139,0,0,2,46,0%,0%,0.39,dimension2==steuerkraft-arith-mittel-3-jahre-mio-fr,2020-08-31
sterberate-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1.106,1.106,31,0,0,1,31,0%,0%,1.106,dimension2==sterberate-pro-1000-einw,2020-08-31
sterberate-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0.42,0.717,611,0,0,1,306,0%,0%,0.569,dimension2==sterberate-pro-1000-einw,2020-08-31
sterberate-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1.106,1.106,31,0,0,1,31,0%,0%,1.106,dimension2==sterberate-pro-1000-einw,2020-08-31
ordentlich-und-an-der-quelle-besteuerte-anz,2019-07-01,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.506,0.506,35,0,0,1,35,0%,0%,0.506,dimension2==ordentlich-und-an-der-quelle-besteuerte-anz,2020-08-31
bevolkerung-anteil-40-64-jahrige,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0.011,0.472,15,0,0,1,8,0%,0%,0.242,dimension2==bevolkerung-anteil-40-64-jahrige,2020-08-31
heiraten-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1.505,1.505,17,0,0,1,17,0%,0%,1.505,dimension2==heiraten-anz,2020-08-31
heiraten-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1.505,1.505,17,0,0,1,17,0%,0%,1.505,dimension2==heiraten-anz,2020-08-31
bevolkerung-anteil-20-39-jahrige,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.403,0.403,3,0,0,1,3,0%,0%,0.403,dimension2==bevolkerung-anteil-20-39-jahrige,2020-08-31
rinderviehbestand-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.583,0.583,10,0,0,1,10,0%,0%,0.583,dimension2==rinderviehbestand-anz,2020-08-31
steuerb-einkommen-naturl-pers-median-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.339,0.339,1,0,0,1,1,0%,0%,0.339,dimension2==steuerb-einkommen-naturl-pers-median-fr,2020-08-31
vom-covid-19-lockdown-besonders-betroffene-haushalte,2020-07-06,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.52,0.52,3,0,0,1,3,0%,0%,0.52,dimension2==vom-covid-19-lockdown-besonders-betroffene-haushalte,2020-08-31
krw-wahleranteil-edu,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.919,0.919,8,0,0,1,8,0%,0%,0.919,dimension2==krw-wahleranteil-edu,2020-08-31
neu-gegrundete-unternehmen-total-anz,2017-05-26,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.433,0.433,0,0,1,1,0,0%,100%,0.433,dimension2==neu-gegrundete-unternehmen-total-anz,2020-08-31
grosse-betriebe-250-vza-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.601,0.601,11,0,0,1,11,0%,0%,0.601,dimension2==grosse-betriebe-250-vza-anz,2020-08-31
kleine-betriebe-10-49-vza-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0.001,0.417,9,0,0,1,5,0%,0%,0.209,dimension2==kleine-betriebe-10-49-vza-anz,2020-08-31
bezugerquote-der-bedarfsabh-sozialleistungen,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0.333,0.333,3,0,0,1,3,0%,0%,0.333,dimension2==bezugerquote-der-bedarfsabh-sozialleistungen,2020-08-31
arbeitsstatten-im-primarsektor-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0.004,0.7,20,0,0,1,7,0%,0%,0.237,dimension2==arbeitsstatten-im-primarsektor-anz,2020-08-31
steuerb-vermogen-naturl-pers-25-quantil-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.694,0.694,15,0,0,1,15,0%,0%,0.694,dimension2==steuerb-vermogen-naturl-pers-25-quantil-fr,2020-08-31
beschaftigte-im-gastgewerbe-anteil,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.345,0.681,18,0,1,1,9,0%,100%,0.513,dimension2==beschaftigte-im-gastgewerbe-anteil,2020-08-31
anteil-efh-am-wohnungsbestand,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.003,0.74,4,0,0,1,2,0%,0%,0.372,dimension2==anteil-efh-am-wohnungsbestand,2020-08-31
steuerb-einkommen-naturl-pers-durchschn-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.503,0.503,0,0,1,1,0,0%,100%,0.503,dimension2==steuerb-einkommen-naturl-pers-durchschn-fr,2020-08-31
krw-wahleranteil-cvp,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.437,0.437,0,1,1,1,0,100%,100%,0.437,dimension2==krw-wahleranteil-cvp,2020-08-31
steuerertrag-total-mio-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.557,0.557,16,0,0,1,16,0%,0%,0.557,dimension2==steuerertrag-total-mio-fr,2020-08-31
personenwagen-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.047,1.047,10,0,0,1,10,0%,0%,1.047,dimension2==personenwagen-anz,2020-08-31
zinsbelastungsanteil,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.489,0.489,240,0,0,1,240,0%,0%,0.489,dimension2==zinsbelastungsanteil,2020-08-31
bevolkerungszunahme-1-jahr-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0.417,0.417,15,0,0,1,8,0%,0%,0.417,dimension2==bevolkerungszunahme-1-jahr-pers,2020-08-31
geb-vol-wohnen-anteil,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.494,0.494,0,0,1,1,0,0%,100%,0.494,dimension2==geb-vol-wohnen-anteil,2020-08-31
anteil-1-zi-wohnungen,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.222,1.222,8,0,0,1,8,0%,0%,1.222,dimension2==anteil-1-zi-wohnungen,2020-08-31
bevolkerung-manneranteil,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1.183,1.183,3,0,0,1,3,0%,0%,1.183,dimension2==bevolkerung-manneranteil,2020-08-31
bevolkerung-durchschnittsalter-jahre,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1.432,1.432,5,0,0,1,5,0%,0%,1.432,dimension2==bevolkerung-durchschnittsalter-jahre,2020-08-31
maturitatsquoten-im-kanton-zurich,2020-03-06,bildungsstatistik-kanton-zuerich,https://opendata.swiss/organization/bildungsstatistik-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lernende-der-offentlichen-volksschule-nach-schulgemeinden-im-kanton-zurich,2019-12-02,bildungsstatistik-kanton-zuerich,https://opendata.swiss/organization/bildungsstatistik-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ubersicht-uber-alle-lernenden-im-kanton-zurich,2019-12-02,bildungsstatistik-kanton-zuerich,https://opendata.swiss/organization/bildungsstatistik-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lernende-der-mittelschulen-im-kanton-zurich,2019-12-02,bildungsstatistik-kanton-zuerich,https://opendata.swiss/organization/bildungsstatistik-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
web-analytics-der-open-government-data-des-kantons-zurich,2018-12-11,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
statistik-der-informationszugangsgesuche-nach-idg-des-kantons-zurich,2019-12-05,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
freigabeliste-der-open-government-data-des-kantons-zurich,2019-07-09,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
covid_19-open-government-data-reported-by-the-swiss-cantons-and-the-principality-of-liechtenste,2020-03-16,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
designprinzipien-fur-behorden,2019-12-21,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bilanzwert-der-langfristigen-schulden-fr-einw,2018-12-10,gemeindeamt-kanton-zuerich,https://opendata.swiss/organization/gemeindeamt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
covid_19-fallzahlen-kanton-zurich,2020-03-05,gesundheitsdirektion-kanton-zuerich,https://opendata.swiss/organization/gesundheitsdirektion-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
covid_19-contact-tracing-kanton-zurich,2020-08-13,gesundheitsdirektion-kanton-zuerich,https://opendata.swiss/organization/gesundheitsdirektion-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
statistik-der-jugendstrafrechtspflege-des-kantons-zurich,2020-01-06,oberjugendanwaltschaft-kanton-zuerich,https://opendata.swiss/organization/oberjugendanwaltschaft-kanton-zuerich,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
archivinformationssystem-des-staatsarchivs-des-kantons-zurich,2019-11-14,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zurcher-stillstandsprotokolle-des-17-jahrhunderts,2020-08-20,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ehedaten-kanton-zurich-16-bis-18-jahrhundert,2017-06-09,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
