name,issued,organization_name,organization_url,administration,agriculture,construction,crime,culture,education,energy,finances,geography,health,industry,legislation,mobility,national-economy,politics,population,prices,public-order,social-security,statistical-basis,territory,tourism,trade,work,nb_visits,nb_hits,nb_hits_with_time_generation,min_time_generation,max_time_generation,sum_time_spent,bounce_count,exit_nb_visits,sum_daily_nb_uniq_visitors,avg_time_on_dimension,bounce_rate,exit_rate,avg_time_generation,metadata_segment,date
nrw-wahleranteil-svp,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,1.294,1.294,5,0,0,2,3,0%,0%,0.647,dimension2==nrw-wahleranteil-svp,2020-07-31
personenwagen-pro-1000-einwohner-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.808,0.808,5,0,0,2,3,0%,0%,0.404,dimension2==personenwagen-pro-1000-einwohner-anz,2020-07-31
bauinvestitionen-mio-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1.154,1.154,11,1,1,2,6,50%,50%,0.577,dimension2==bauinvestitionen-mio-fr,2020-07-31
lufttemperatur-und-luftfeuchte-lora-sensor-messwerte,2020-03-31,awel-kanton-zuerich,https://opendata.swiss/organization/awel-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1.093,1.093,35,0,0,1,35,0%,0%,1.093,dimension2==lufttemperatur-und-luftfeuchte-lora-sensor-messwerte,2020-07-31
lufttemperatur-und-luftfeuchte-lora-sensor-messwerte,2020-03-31,awel-kanton-zuerich,https://opendata.swiss/organization/awel-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1.412,1.412,67,0,0,1,67,0%,0%,1.412,dimension2==lufttemperatur-und-luftfeuchte-lora-sensor-messwerte,2020-07-31
lufttemperatur-und-luftfeuchte-lora-sensor-messwerte,2020-03-31,awel-kanton-zuerich,https://opendata.swiss/organization/awel-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1.412,1.412,67,0,0,1,67,0%,0%,1.412,dimension2==lufttemperatur-und-luftfeuchte-lora-sensor-messwerte,2020-07-31
bilanzwert-der-langfristigen-schulden-fr-einw,2018-12-10,gemeindeamt-kanton-zuerich,https://opendata.swiss/organization/gemeindeamt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.004,0.004,0,1,1,1,0,100%,100%,0.004,dimension2==bilanzwert-der-langfristigen-schulden-fr-einw,2020-07-31
steuerkraft-berichtigt-mio-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.727,0.727,17,0,0,1,17,0%,0%,0.727,dimension2==steuerkraft-berichtigt-mio-fr,2020-07-31
unfalle-pro-1000-einw,2016-09-22,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.733,0.733,0,1,1,1,0,100%,100%,0.733,dimension2==unfalle-pro-1000-einw,2020-07-31
vza-im-tertiarsektor-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0.024,0.424,27,0,1,1,9,0%,100%,0.286,dimension2==vza-im-tertiarsektor-anz,2020-07-31
bevolkerung-anteil-15-19-jahrige,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.459,0.459,0,0,1,1,0,0%,100%,0.459,dimension2==bevolkerung-anteil-15-19-jahrige,2020-07-31
durchschnittliche-haushaltsgrosse-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0.001,1.209,13,0,0,1,7,0%,0%,0.605,dimension2==durchschnittliche-haushaltsgrosse-pers,2020-07-31
beschaftigte-im-primarsektor-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.801,0.801,172,0,0,1,172,0%,0%,0.801,dimension2==beschaftigte-im-primarsektor-anz,2020-07-31
landwirtschaftliche-nutzflache-ha,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.406,0.406,17,0,0,1,17,0%,0%,0.406,dimension2==landwirtschaftliche-nutzflache-ha,2020-07-31
total-vza-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.643,0.643,33,0,0,1,33,0%,0%,0.643,dimension2==total-vza-anz,2020-07-31
leerwohnungen-total-anz,2016-09-02,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.567,0.954,34,0,0,1,17,0%,0%,0.761,dimension2==leerwohnungen-total-anz,2020-07-31
leerwohnungen-total-anz,2016-09-02,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.567,0.954,34,0,0,1,17,0%,0%,0.761,dimension2==leerwohnungen-total-anz,2020-07-31
neu-gegrundete-unternehmen-total-anz,2017-05-26,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7.242,7.242,72,0,0,1,72,0%,0%,7.242,dimension2==neu-gegrundete-unternehmen-total-anz,2020-07-31
anteil-gk-a,2016-09-22,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.411,0.411,0,0,1,1,0,0%,100%,0.411,dimension2==anteil-gk-a,2020-07-31
gebaudevolumen-1000-m3,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.541,0.541,6,0,0,1,6,0%,0%,0.541,dimension2==gebaudevolumen-1000-m3,2020-07-31
anteil-6-zi-wohnungen,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.669,0.669,6,0,0,1,6,0%,0%,0.669,dimension2==anteil-6-zi-wohnungen,2020-07-31
neuerstellte-efh-whg,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.177,0.177,0,1,1,1,0,100%,100%,0.177,dimension2==neuerstellte-efh-whg,2020-07-31
zl-bezugerquote-der-personen-ab-65-jahren,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0.579,0.579,0,1,1,1,0,100%,100%,0.579,dimension2==zl-bezugerquote-der-personen-ab-65-jahren,2020-07-31
anteil-5-personenhaushalte,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,4.307,4.307,0,1,1,1,0,100%,100%,4.307,dimension2==anteil-5-personenhaushalte,2020-07-31
total-beschaftigte-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.505,0.505,15,0,0,1,15,0%,0%,0.505,dimension2==total-beschaftigte-anz,2020-07-31
schul-kindergarten-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.398,0.398,8,0,0,1,8,0%,0%,0.398,dimension2==schul-kindergarten-pro-1000-einw,2020-07-31
total-geschaffene-stellen-beschaftigte-anz,2017-05-26,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.562,0.562,15,0,0,1,15,0%,0%,0.562,dimension2==total-geschaffene-stellen-beschaftigte-anz,2020-07-31
kehrichtmengen-tonnen,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.374,0.374,3,0,0,1,3,0%,0%,0.374,dimension2==kehrichtmengen-tonnen,2020-07-31
arbeitsstatten-im-tertiarsektor-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.419,0.419,43,0,0,1,43,0%,0%,0.419,dimension2==arbeitsstatten-im-tertiarsektor-anz,2020-07-31
miv-wege-quell-ziel-und-binnenverkehr-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.379,0.379,6,0,0,1,6,0%,0%,0.379,dimension2==miv-wege-quell-ziel-und-binnenverkehr-anz,2020-07-31
anteil-gk-d,2016-09-22,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.598,0.598,0,0,1,1,0,0%,100%,0.598,dimension2==anteil-gk-d,2020-07-31
1-personenhaushalte-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.729,0.729,18,0,0,1,18,0%,0%,0.729,dimension2==1-personenhaushalte-anz,2020-07-31
nrw-wahleranteil-edu,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1.03,1.03,0,1,1,1,0,100%,100%,1.03,dimension2==nrw-wahleranteil-edu,2020-07-31
altpapiermengen-tonnen,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.324,0.324,0,1,1,1,0,100%,100%,0.324,dimension2==altpapiermengen-tonnen,2020-07-31
maturitatsquoten-im-kanton-zurich,2020-03-06,bildungsstatistik-kanton-zuerich,https://opendata.swiss/organization/bildungsstatistik-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lernende-der-offentlichen-volksschule-nach-schulgemeinden-im-kanton-zurich,2019-12-02,bildungsstatistik-kanton-zuerich,https://opendata.swiss/organization/bildungsstatistik-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ubersicht-uber-alle-lernenden-im-kanton-zurich,2019-12-02,bildungsstatistik-kanton-zuerich,https://opendata.swiss/organization/bildungsstatistik-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lernende-der-mittelschulen-im-kanton-zurich,2019-12-02,bildungsstatistik-kanton-zuerich,https://opendata.swiss/organization/bildungsstatistik-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
web-analytics-der-open-government-data-des-kantons-zurich,2018-12-11,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
statistik-der-informationszugangsgesuche-nach-idg-des-kantons-zurich,2019-12-05,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
freigabeliste-der-open-government-data-des-kantons-zurich,2019-07-09,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
covid_19-open-government-data-reported-by-the-swiss-cantons-and-the-principality-of-liechtenste,2020-03-16,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
designprinzipien-fur-behorden,2019-12-21,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
covid_19-fallzahlen-kanton-zurich,2020-03-05,gesundheitsdirektion-kanton-zuerich,https://opendata.swiss/organization/gesundheitsdirektion-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
statistik-der-jugendstrafrechtspflege-des-kantons-zurich,2020-01-06,oberjugendanwaltschaft-kanton-zuerich,https://opendata.swiss/organization/oberjugendanwaltschaft-kanton-zuerich,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
archivinformationssystem-des-staatsarchivs-des-kantons-zurich,2019-11-14,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ehedaten-kanton-zurich-16-bis-18-jahrhundert,2017-06-09,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
kantonsratsmitglieder-kanton-zurich-ab-1917,2018-12-21,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zurcher-regierungsratsbeschlusse-des-19-jahrhunderts,2017-06-01,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bevolkerung-nach-gemeinde-heimat-geschlecht-und-alter,2020-02-03,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bestand-benzinmotor,2020-05-25,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wanderungsbilanz-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
krw-wahleranteil-evp,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
arbeitslose-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
abstimmungsempfehlungen-von-kantonsrat-und-regierungsrat-des-kantons-zurich,2019-09-04,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
steuerertrag-von-juristischen-personen-mio-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
o-steuerbares-einkommen-naturliche-pers-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bruttoinvestitionen-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bevolkerungszunahme-5-jahre,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anteil-2-zi-wohnungen,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ordentlich-und-an-der-quelle-besteuerte-anz,2019-07-01,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bevolkerung-anteil-40-64-jahrige,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-jahresverbrauch,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
christkatholische-kirchensteuerpflichtige-anz,2019-07-01,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
heiraten-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zuzuge-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bestand-hybridantrieb,2020-05-25,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fremdkapital-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eigenkapital-steuerpfl-jur-pers-mio-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ausserhalb-des-kt-wohnhaft-besteuerte-anz,2019-07-01,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bauzonen-nicht-uberbaut,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
abstimmungsparolen-von-kantonalzurcher-und-nationalen-parteien,2019-09-04,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
steuerb-vermogen-naturl-pers-75-quantil-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
geb-vol-industrie-lager-zunahme,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bauinv-landwirtschaft-5-jahre-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
geb-vol-dienstleistungen-zunahme,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
geburtenuberschuss-5-j-mittel-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
personalsteuerpflichtige-anz,2019-07-01,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
