name,issued,organization_name,organization_url,administration,agriculture,construction,crime,culture,education,energy,finances,geography,health,industry,legislation,mobility,national-economy,politics,population,prices,public-order,social-security,statistical-basis,territory,tourism,trade,work,nb_visits,nb_hits,nb_hits_with_time_generation,min_time_generation,max_time_generation,sum_time_spent,bounce_count,exit_nb_visits,sum_daily_nb_uniq_visitors,avg_time_on_dimension,bounce_rate,exit_rate,avg_time_generation,metadata_segment,date
bauinv-dienstl-5-jahre-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0.904,0.904,26,0,1,3,5,0%,33%,0.904,dimension2==bauinv-dienstl-5-jahre-fr-einw,2020-10-31
krw-wahleranteil-cvp,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,1,0.716,0.716,28,1,1,3,7,33%,33%,0.716,dimension2==krw-wahleranteil-cvp,2020-10-31
bevolkerung-heimat-schweiz-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,3,0.388,0.899,25,0,0,3,5,0%,0%,0.304,dimension2==bevolkerung-heimat-schweiz-pers,2020-10-31
leerwohnungsquote,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2.4,2.4,74,0,0,3,19,0%,0%,1.2,dimension2==leerwohnungsquote,2020-10-31
schul-kindergarten-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0.698,1.076,104,0,0,3,17,0%,0%,0.369,dimension2==schul-kindergarten-pro-1000-einw,2020-10-31
hotelbetten-pro-1000-einwohner-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2.421,2.421,0,3,3,3,0,100%,100%,0.807,dimension2==hotelbetten-pro-1000-einwohner-anz,2020-10-31
bevolkerungszunahme-1-jahr-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,3,1.987,1.987,40,0,2,3,10,0%,67%,0.662,dimension2==bevolkerungszunahme-1-jahr-pers,2020-10-31
kehrichtmengen-tonnen,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,2,2.331,2.331,273,0,1,3,68,0%,33%,1.166,dimension2==kehrichtmengen-tonnen,2020-10-31
steuerb-vermogen-naturl-pers-durchschn-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0.524,0.524,47,0,1,3,16,0%,33%,0.524,dimension2==steuerb-vermogen-naturl-pers-durchschn-fr,2020-10-31
krw-wahleranteil-sd,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,1,0.849,0.849,2,1,2,2,1,33%,67%,0.849,dimension2==krw-wahleranteil-sd,2020-10-31
bevolkerung-durchschnittsalter-jahre,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,4,1.593,2.41,45,0,0,2,11,0%,0%,0.71,dimension2==bevolkerung-durchschnittsalter-jahre,2020-10-31
steuerkraft-arith-mittel-3-jahre-mio-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0.773,0.773,40,0,1,3,10,0%,33%,0.387,dimension2==steuerkraft-arith-mittel-3-jahre-mio-fr,2020-10-31
altpapiermengen-tonnen,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,1,0.478,0.478,152,0,0,3,30,0%,0%,0.478,dimension2==altpapiermengen-tonnen,2020-10-31
krw-wahleranteil-evp,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,136,0,0,2,45,0%,0%,0,dimension2==krw-wahleranteil-evp,2020-10-31
arbeitslose-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0.299,0.715,3,0,0,2,1,0%,0%,0.239,dimension2==arbeitslose-anz,2020-10-31
arbeitslose-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0.299,0.715,3,0,0,2,1,0%,0%,0.239,dimension2==arbeitslose-anz,2020-10-31
steuerertrag-von-juristischen-personen-mio-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0.59,1.477,71,0,1,2,18,0%,50%,0.494,dimension2==steuerertrag-von-juristischen-personen-mio-fr,2020-10-31
o-steuerbares-einkommen-naturliche-pers-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0.93,0.93,2,0,1,2,1,0%,50%,0.93,dimension2==o-steuerbares-einkommen-naturliche-pers-fr,2020-10-31
bruttoinvestitionen-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0.54,1.106,5,0,0,2,2,0%,0%,0.369,dimension2==bruttoinvestitionen-fr-einw,2020-10-31
bruttoinvestitionen-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0.54,1.106,5,0,0,2,2,0%,0%,0.369,dimension2==bruttoinvestitionen-fr-einw,2020-10-31
bruttoinvestitionen-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0.54,1.106,5,0,0,2,2,0%,0%,0.369,dimension2==bruttoinvestitionen-fr-einw,2020-10-31
aerzte-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1.798,1.798,15,0,0,2,8,0%,0%,0.899,dimension2==aerzte-pro-1000-einw,2020-10-31
aerzte-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1.798,1.798,15,0,0,2,8,0%,0%,0.899,dimension2==aerzte-pro-1000-einw,2020-10-31
geburtenrate-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2.31,2.31,14,0,0,2,7,0%,0%,1.155,dimension2==geburtenrate-pro-1000-einw,2020-10-31
steuerb-einkommen-naturl-pers-median-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1.744,2.275,15,0,0,2,5,0%,0%,0.761,dimension2==steuerb-einkommen-naturl-pers-median-fr,2020-10-31
anteil-5-zi-wohnungen,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5.151,5.151,27,0,0,2,14,0%,0%,2.576,dimension2==anteil-5-zi-wohnungen,2020-10-31
schafe-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0.4,0.4,4,0,1,2,1,0%,50%,0.4,dimension2==schafe-anz,2020-10-31
krw-wahleranteil-glp,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,1,1.023,1.023,42,0,0,2,14,0%,0%,1.023,dimension2==krw-wahleranteil-glp,2020-10-31
krw-wahleranteil-sp,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,18,0,0,2,6,0%,0%,0,dimension2==krw-wahleranteil-sp,2020-10-31
privathaushalte-total-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,0.919,1.463,6,0,0,2,2,0%,0%,0.507,dimension2==privathaushalte-total-anz,2020-10-31
nettoaufwand-gesundheit-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0.493,0.493,2,0,1,2,1,0%,50%,0.493,dimension2==nettoaufwand-gesundheit-fr-einw,2020-10-31
beschaftigte-im-primarsektor-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0.392,0.392,116,0,0,2,39,0%,0%,0.392,dimension2==beschaftigte-im-primarsektor-anz,2020-10-31
total-arbeitsstatten-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1.743,1.743,9,0,0,2,5,0%,0%,0.872,dimension2==total-arbeitsstatten-anz,2020-10-31
restaurants-pro-1000-einwohner-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0.313,0.788,3,0,0,2,1,0%,0%,0.263,dimension2==restaurants-pro-1000-einwohner-anz,2020-10-31
restaurants-pro-1000-einwohner-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0.313,0.788,3,0,0,2,1,0%,0%,0.263,dimension2==restaurants-pro-1000-einwohner-anz,2020-10-31
total-vza-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,0.64,0.823,12,0,0,2,3,0%,0%,0.403,dimension2==total-vza-anz,2020-10-31
krw-wahleranteil-edu,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,24,0,0,2,8,0%,0%,0,dimension2==krw-wahleranteil-edu,2020-10-31
schul-oberstufe-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0.025,1.646,29,0,1,2,6,0%,50%,0.887,dimension2==schul-oberstufe-pro-1000-einw,2020-10-31
schul-oberstufe-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0.025,1.646,29,0,1,2,6,0%,50%,0.887,dimension2==schul-oberstufe-pro-1000-einw,2020-10-31
leerwohnungen-total-anz,2016-09-02,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3.861,3.987,41,0,0,2,14,0%,0%,1.493,dimension2==leerwohnungen-total-anz,2020-10-31
anteil-3-zi-wohnungen,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2.827,2.827,48,0,0,2,24,0%,0%,1.414,dimension2==anteil-3-zi-wohnungen,2020-10-31
motorrader-pro-1000-einwohner-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1.611,1.611,14,0,0,2,7,0%,0%,0.806,dimension2==motorrader-pro-1000-einwohner-anz,2020-10-31
krw-wahleranteil-fdp,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,31,0,0,2,10,0%,0%,0,dimension2==krw-wahleranteil-fdp,2020-10-31
eigenkapital-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0.636,0.636,5,0,1,2,2,0%,50%,0.636,dimension2==eigenkapital-fr-einw,2020-10-31
wahlbeteiligung-kantonsrat,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,1,0.396,0.396,13,0,1,2,4,0%,50%,0.396,dimension2==wahlbeteiligung-kantonsrat,2020-10-31
schweine-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0.711,1.056,43,0,0,2,14,0%,0%,0.354,dimension2==schweine-anz,2020-10-31
2-personenhaushalte-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0.696,0.696,5,0,1,2,3,0%,50%,0.696,dimension2==2-personenhaushalte-anz,2020-10-31
total-ordentlich-besteuerte-anz,2019-07-01,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0.393,0.393,1019,0,0,2,340,0%,0%,0.393,dimension2==total-ordentlich-besteuerte-anz,2020-10-31
neuerstellte-efh-whg,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0.667,0.667,20,0,0,2,10,0%,0%,0.667,dimension2==neuerstellte-efh-whg,2020-10-31
nettovermogen-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0.615,0.615,14,0,1,2,5,0%,50%,0.615,dimension2==nettovermogen-fr-einw,2020-10-31
6-und-mehr-personenhaushalte-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,1.221,1.221,8,0,0,2,4,0%,0%,0.611,dimension2==6-und-mehr-personenhaushalte-anz,2020-10-31
verpackungsglasmengen-tonnen,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,2,0.392,0.941,29,0,1,2,7,0%,50%,0.667,dimension2==verpackungsglasmengen-tonnen,2020-10-31
total-geschaffene-stellen-beschaftigte-anz,2017-05-26,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0.822,0.822,286,0,0,2,95,0%,0%,0.822,dimension2==total-geschaffene-stellen-beschaftigte-anz,2020-10-31
motorrader-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1.253,1.253,11,0,0,2,6,0%,0%,0.627,dimension2==motorrader-anz,2020-10-31
miv-wege-quell-ziel-und-binnenverkehr-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0.371,0.371,152,0,0,2,51,0%,0%,0.371,dimension2==miv-wege-quell-ziel-und-binnenverkehr-anz,2020-10-31
bevolkerung-heimat-ausland-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,0.949,0.949,6,0,0,2,3,0%,0%,0.475,dimension2==bevolkerung-heimat-ausland-pers,2020-10-31
1-personenhaushalte-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,0.026,0.817,69,0,0,2,23,0%,0%,0.279,dimension2==1-personenhaushalte-anz,2020-10-31
altersquotient,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,0.705,0.705,4,0,1,2,1,0%,50%,0.705,dimension2==altersquotient,2020-10-31
selbstfinanzierung-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0.798,0.798,607,0,0,2,202,0%,0%,0.798,dimension2==selbstfinanzierung-fr-einw,2020-10-31
bauinvestitionen-mio-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0.532,0.532,112,0,0,2,37,0%,0%,0.532,dimension2==bauinvestitionen-mio-fr,2020-10-31
steuerfuss-ohne-kirchen,2019-07-01,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.836,0.836,4,1,1,2,2,50%,50%,0.418,dimension2==steuerfuss-ohne-kirchen,2020-10-31
krw-wahleranteil-al,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,1,1.383,1.383,24,0,0,2,8,0%,0%,1.383,dimension2==krw-wahleranteil-al,2020-10-31
lufttemperatur-und-luftfeuchte-lora-sensor-messwerte,2020-03-31,awel-kanton-zuerich,https://opendata.swiss/organization/awel-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,0.882,2.582,314,0,1,1,105,0%,100%,1.597,dimension2==lufttemperatur-und-luftfeuchte-lora-sensor-messwerte,2020-10-31
jahresrechnungen-der-korperschaften-des-kantons-zurich,2016-12-13,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.172,1.172,0,0,1,1,0,0%,100%,1.172,dimension2==jahresrechnungen-der-korperschaften-des-kantons-zurich,2020-10-31
anteil-2-zi-wohnungen,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.356,3.356,18,0,0,1,18,0%,0%,3.356,dimension2==anteil-2-zi-wohnungen,2020-10-31
heiraten-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.644,0.644,23,0,0,1,23,0%,0%,0.644,dimension2==heiraten-anz,2020-10-31
heiraten-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.644,0.644,23,0,0,1,23,0%,0%,0.644,dimension2==heiraten-anz,2020-10-31
arbeitslosenanteil-an-bevolkerung-15-64-jahre,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.422,0.422,4,0,0,1,4,0%,0%,0.422,dimension2==arbeitslosenanteil-an-bevolkerung-15-64-jahre,2020-10-31
arbeitslosenanteil-an-bevolkerung-15-64-jahre,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.422,0.422,4,0,0,1,4,0%,0%,0.422,dimension2==arbeitslosenanteil-an-bevolkerung-15-64-jahre,2020-10-31
fremdkapital-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.452,0.452,11,0,0,1,11,0%,0%,0.452,dimension2==fremdkapital-fr-einw,2020-10-31
geburtenuberschuss-5-j-mittel-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0.498,0.739,192,0,0,1,96,0%,0%,0.619,dimension2==geburtenuberschuss-5-j-mittel-pro-1000-einw,2020-10-31
wohnungen-anteil-eigentumsobjekte,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.65,2.65,28,0,0,1,28,0%,0%,2.65,dimension2==wohnungen-anteil-eigentumsobjekte,2020-10-31
total-kirchensteuerpflichtige-anz,2019-07-01,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.911,0.911,0,0,1,1,0,0%,100%,0.911,dimension2==total-kirchensteuerpflichtige-anz,2020-10-31
bauzonen-uberbaut,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.522,0.522,5,0,0,1,5,0%,0%,0.522,dimension2==bauzonen-uberbaut,2020-10-31
ov-wege-quell-ziel-und-binnenverkehr-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.381,0.381,51,0,0,1,51,0%,0%,0.381,dimension2==ov-wege-quell-ziel-und-binnenverkehr-anz,2020-10-31
geb-vol-landwirtschaft-anteil,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.53,0.53,0,0,1,1,0,0%,100%,0.53,dimension2==geb-vol-landwirtschaft-anteil,2020-10-31
