name,issued,organization_name,organization_url,administration,agriculture,construction,crime,culture,education,energy,finances,geography,health,industry,legislation,mobility,national-economy,politics,population,prices,public-order,social-security,statistical-basis,territory,tourism,trade,work,nb_visits,nb_hits,nb_hits_with_time_generation,min_time_generation,max_time_generation,sum_time_spent,bounce_count,exit_nb_visits,sum_daily_nb_uniq_visitors,avg_time_on_dimension,bounce_rate,exit_rate,avg_time_generation,metadata_segment,date
covid_19-contact-tracing-kanton-zuerich,2020-08-13,gesundheitsdirektion-kanton-zuerich,https://opendata.swiss/organization/gesundheitsdirektion-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,7,1.796,2.355,435,0,0,6,00:00:33,0%,0%,0.34s,dimension2==covid_19-contact-tracing-kanton-zuerich,2020-11-18
finanzausgleich-des-kantons-zurich,2018-06-18,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,2.22,2.579,78,0,2,6,00:00:11,0%,33%,0.65s,dimension2==finanzausgleich-des-kantons-zurich,2020-11-18
vza-im-primarsektor-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,7,2.62,3.387,44,0,0,6,00:00:05,0%,0%,0.77s,dimension2==vza-im-primarsektor-anz,2020-11-18
bevolkerung-heimat-schweiz-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,8,4,3.379,3.379,507,0,0,6,00:01:03,0%,0%,0.85s,dimension2==bevolkerung-heimat-schweiz-pers,2020-11-18
steuerbares-einkommen-naturliche-pers-mio-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,2.049,2.049,150,0,0,6,00:00:19,0%,0%,0.51s,dimension2==steuerbares-einkommen-naturliche-pers-mio-fr,2020-11-18
weg-zur-nachsten-haltestelle-m,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,11,5,2.434,2.503,142,1,2,6,00:00:13,17%,33%,0.62s,dimension2==weg-zur-nachsten-haltestelle-m,2020-11-18
erschliessung-durch-s-bahn-der-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,12,8,1.909,3.087,221,0,1,6,00:00:18,0%,17%,0.51s,dimension2==erschliessung-durch-s-bahn-der-einw,2020-11-18
hotels-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,2.569,2.569,50,0,0,6,00:00:06,0%,0%,0.64s,dimension2==hotels-anz,2020-11-18
verzeichnis-der-personenstammdaten-der-zentralen-verwaltung-des-kantons-zuerich,2020-09-29,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,2,1.913,1.913,142,0,0,5,00:00:18,0%,0%,0.96s,dimension2==verzeichnis-der-personenstammdaten-der-zentralen-verwaltung-des-kantons-zuerich,2020-11-18
covid_19-einreisequarantaene-kanton-zuerich,2020-09-15,gesundheitsdirektion-kanton-zuerich,https://opendata.swiss/organization/gesundheitsdirektion-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,7,4,3.174,3.904,531,0,1,5,00:01:16,0%,20%,0.99s,dimension2==covid_19-einreisequarantaene-kanton-zuerich,2020-11-18
kantonsratsmitglieder-kanton-zuerich-ab-1917-2,2018-12-21,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,5,4.364,4.364,26,2,2,5,00:00:05,40%,40%,0.87s,dimension2==kantonsratsmitglieder-kanton-zuerich-ab-1917-2,2020-11-18
anfragestatistik-des-data-shop-im-statistischen-amt-des-kantons-zuerich,2020-08-24,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,1.548,1.548,23,0,1,5,00:00:04,0%,20%,0.39s,dimension2==anfragestatistik-des-data-shop-im-statistischen-amt-des-kantons-zuerich,2020-11-18
steuerertrag-allgemeine-gemeindesteuern-mio-fr,2016-09-02,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,3.779,3.779,40,0,1,5,00:00:07,0%,20%,0.95s,dimension2==steuerertrag-allgemeine-gemeindesteuern-mio-fr,2020-11-18
hohe-m-u-m,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,1.937,3.035,270,0,0,5,00:00:39,0%,0%,1.03s,dimension2==hohe-m-u-m,2020-11-18
flache-ha,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,5.495,5.502,19,0,1,5,00:00:03,0%,20%,1.1s,dimension2==flache-ha,2020-11-18
anteil-siedlungsflache,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,0.515,0.515,189,0,0,5,00:00:27,0%,0%,0.17s,dimension2==anteil-siedlungsflache,2020-11-18
steuerb-einkommen-naturl-pers-durchschn-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,0.742,1.695,38,0,0,5,00:00:05,0%,0%,0.28s,dimension2==steuerb-einkommen-naturl-pers-durchschn-fr,2020-11-18
schul-kindergarten-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,2.835,2.835,448,0,0,5,00:01:04,0%,0%,0.95s,dimension2==schul-kindergarten-pro-1000-einw,2020-11-18
bauinv-wohnen-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,0.641,2.353,22,0,0,5,00:00:03,0%,0%,0.47s,dimension2==bauinv-wohnen-fr-einw,2020-11-18
arbeitsstatten-im-tertiarsektor-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,4,1.794,2.971,238,0,0,5,00:00:24,0%,0%,0.75s,dimension2==arbeitsstatten-im-tertiarsektor-anz,2020-11-18
total-vza-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,5,1.3,1.722,33,0,1,5,00:00:04,0%,20%,0.53s,dimension2==total-vza-anz,2020-11-18
total-arbeitsstatten-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,7,2.224,4.865,1559,0,0,5,00:02:36,0%,0%,0.82s,dimension2==total-arbeitsstatten-anz,2020-11-18
arbeitslosenanteil-an-bevolkerung-15-64-jahre,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,3,2.343,2.343,1063,0,0,5,00:01:37,0%,0%,0.78s,dimension2==arbeitslosenanteil-an-bevolkerung-15-64-jahre,2020-11-18
sozialhilfequote,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,5,1.439,2.081,91,0,3,5,00:00:10,0%,60%,0.51s,dimension2==sozialhilfequote,2020-11-18
aerzte-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,2.124,2.924,153,0,0,5,00:00:22,0%,0%,0.73s,dimension2==aerzte-anz,2020-11-18
wanderungsbilanz-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,7,2.719,4.578,87,0,1,5,00:00:10,0%,20%,0.76s,dimension2==wanderungsbilanz-pers,2020-11-18
steuerertrag-von-juristischen-personen-mio-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3.547,3.547,15,1,2,5,00:00:03,20%,40%,0.89s,dimension2==steuerertrag-von-juristischen-personen-mio-fr,2020-11-18
miv-wege-quell-zielverkehr-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,4,2.373,3.666,119,0,0,4,00:00:24,0%,0%,1.06s,dimension2==miv-wege-quell-zielverkehr-anz,2020-11-18
verzeichnis-der-personenstammdaten-der-zentralen-verwaltung-des-kantons-zuerich,2020-09-29,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,0.827,0.827,61,0,0,4,00:00:09,0%,0%,0.83s,dimension2==verzeichnis-der-personenstammdaten-der-zentralen-verwaltung-des-kantons-zuerich,2020-11-18
bilanzwert-der-langfristigen-schulden-fr-einw,2018-12-10,gemeindeamt-kanton-zuerich,https://opendata.swiss/organization/gemeindeamt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,1.015,1.015,32,0,1,4,00:00:06,0%,25%,1.02s,dimension2==bilanzwert-der-langfristigen-schulden-fr-einw,2020-11-18
zuercher-stillstandsprotokolle-des-17-jahrhunderts,2020-08-20,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,5,3,3.814,3.814,33,0,1,4,00:00:07,0%,25%,1.27s,dimension2==zuercher-stillstandsprotokolle-des-17-jahrhunderts,2020-11-18
vom-covid-19-lockdown-besonders-betroffene-haushalte,2020-07-06,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,3,0.976,1.287,60,0,0,3,00:00:12,0%,0%,0.55s,dimension2==vom-covid-19-lockdown-besonders-betroffene-haushalte,2020-11-18
arbeitsstatten-im-primarsektor-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,5,1.388,2.423,315,0,0,4,00:00:53,0%,0%,0.69s,dimension2==arbeitsstatten-im-primarsektor-anz,2020-11-18
neuerstellte-wohnungen-whg,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,1.54,2.642,32,0,0,4,00:00:04,0%,0%,0.52s,dimension2==neuerstellte-wohnungen-whg,2020-11-18
bauinv-efh-5-jahre-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,2.704,2.704,87,0,0,4,00:00:22,0%,0%,0.9s,dimension2==bauinv-efh-5-jahre-fr-einw,2020-11-18
anteil-efh-am-wohnungsbestand,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0.983,1.591,87,0,1,4,00:00:12,0%,25%,0.54s,dimension2==anteil-efh-am-wohnungsbestand,2020-11-18
wohnungen-anteil-eigentumsobjekte,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,2.208,2.208,565,0,0,4,00:01:53,0%,0%,0.74s,dimension2==wohnungen-anteil-eigentumsobjekte,2020-11-18
gesamtaufwand-o-finanzen-u-steuern-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,2.524,2.922,1181,0,0,4,00:03:17,0%,0%,0.88s,dimension2==gesamtaufwand-o-finanzen-u-steuern-fr-einw,2020-11-18
bevolkerung-anteil-15-19-jahrige,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,3,2.556,2.556,5,1,2,4,00:00:01,25%,50%,0.85s,dimension2==bevolkerung-anteil-15-19-jahrige,2020-11-18
steuerpflichtige-naturliche-personen-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0.241,0.626,55,0,0,4,00:00:11,0%,0%,0.21s,dimension2==steuerpflichtige-naturliche-personen-anz,2020-11-18
privathaushalte-total-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,3,2.553,2.553,22,0,2,4,00:00:04,0%,50%,0.85s,dimension2==privathaushalte-total-anz,2020-11-18
krw-wahleranteil-glp,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,10,3,1.419,1.419,189,0,1,4,00:00:19,0%,25%,0.47s,dimension2==krw-wahleranteil-glp,2020-11-18
hotelbetten-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0.62,0.62,91,0,0,4,00:00:18,0%,0%,0.62s,dimension2==hotelbetten-anz,2020-11-18
miv-wege-binnenverkehr-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,8,2,1.788,1.788,95,0,1,4,00:00:12,0%,25%,0.89s,dimension2==miv-wege-binnenverkehr-anz,2020-11-18
uebersicht-ueber-alle-lernenden-im-kanton-zuerich,2019-12-02,bildungsstatistik-kanton-zuerich,https://opendata.swiss/organization/bildungsstatistik-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1.196,1.196,122,0,0,3,00:00:31,0%,0%,0.6s,dimension2==uebersicht-ueber-alle-lernenden-im-kanton-zuerich,2020-11-18
bevoelkerung-nach-gemeinde-heimat-geschlecht-und-alter,2020-02-03,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,1,0.66,0.66,360,0,0,3,00:01:12,0%,0%,0.66s,dimension2==bevoelkerung-nach-gemeinde-heimat-geschlecht-und-alter,2020-11-18
anteil-unproduktive-flache,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0.637,0.647,10,1,2,2,00:00:03,33%,67%,0.64s,dimension2==anteil-unproduktive-flache,2020-11-18
studierende-fachhochschule-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,2.347,2.347,140,0,0,3,00:00:20,0%,0%,1.17s,dimension2==studierende-fachhochschule-pro-1000-einw,2020-11-18
schul-primarschule-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,2.247,2.592,120,0,0,3,00:00:20,0%,0%,1.08s,dimension2==schul-primarschule-anz,2020-11-18
vza-im-tertiarsektor-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0.45,0.48,1125,0,1,3,00:03:08,0%,33%,0.47s,dimension2==vza-im-tertiarsektor-anz,2020-11-18
arbeitsstatten-im-sekundarsektor-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,1.407,1.407,163,0,0,3,00:00:41,0%,0%,0.7s,dimension2==arbeitsstatten-im-sekundarsektor-anz,2020-11-18
total-beschaftigte-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,3,1.096,1.259,101,0,0,3,00:00:20,0%,0%,0.59s,dimension2==total-beschaftigte-anz,2020-11-18
arbeitslosenanteil-an-bevolkerung-15-64-jahre,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,1.661,1.661,20,0,0,3,00:00:05,0%,0%,0.83s,dimension2==arbeitslosenanteil-an-bevolkerung-15-64-jahre,2020-11-18
baulandpreis-median-fr-m2,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,4.365,4.365,7,1,1,3,00:00:02,33%,33%,1.46s,dimension2==baulandpreis-median-fr-m2,2020-11-18
aerzte-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1.536,2.336,92,0,0,3,00:00:23,0%,0%,0.78s,dimension2==aerzte-anz,2020-11-18
aerzte-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1.536,2.336,92,0,0,3,00:00:23,0%,0%,0.78s,dimension2==aerzte-anz,2020-11-18
efh-bestand-whg,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0.349,1.036,123,0,0,3,00:00:18,0%,0%,0.28s,dimension2==efh-bestand-whg,2020-11-18
wohnungsbestand-whg,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2.598,2.598,18,0,0,3,00:00:06,0%,0%,0.87s,dimension2==wohnungsbestand-whg,2020-11-18
verpackungsglasmengen-tonnen,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,1,0.834,0.834,87,0,0,3,00:00:22,0%,0%,0.83s,dimension2==verpackungsglasmengen-tonnen,2020-11-18
geburtenrate-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,5,0.823,1.855,36,0,0,3,00:00:05,0%,0%,0.53s,dimension2==geburtenrate-pro-1000-einw,2020-11-18
geburtenrate-5-j-mittel-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,3,0.454,1.015,69,0,0,3,00:00:14,0%,0%,0.34s,dimension2==geburtenrate-5-j-mittel-pro-1000-einw,2020-11-18
geburten-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,3,0.006,0.738,43,0,1,3,00:00:06,0%,33%,0.47s,dimension2==geburten-pers,2020-11-18
bevolkerungszunahme-5-jahre-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,1.064,1.064,18,0,0,3,00:00:06,0%,0%,0.53s,dimension2==bevolkerungszunahme-5-jahre-pers,2020-11-18
sterbefalle-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,2.119,2.119,21,0,0,3,00:00:07,0%,0%,0.71s,dimension2==sterbefalle-pers,2020-11-18
nettoaufwand-bildung-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0.823,1.78,68,0,0,3,00:00:14,0%,0%,0.6s,dimension2==nettoaufwand-bildung-fr-einw,2020-11-18
personenwagen-pro-1000-einwohner-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1.209,1.209,16,0,1,3,00:00:05,0%,33%,0.4s,dimension2==personenwagen-pro-1000-einwohner-anz,2020-11-18
steuerkraft-berichtigt-pro-kopf-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2.608,2.608,23,0,1,3,00:00:08,0%,33%,0.87s,dimension2==steuerkraft-berichtigt-pro-kopf-fr,2020-11-18
verkaufe-von-unbebautem-land-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,1.751,1.751,4,0,1,3,00:00:01,0%,33%,0.58s,dimension2==verkaufe-von-unbebautem-land-anz,2020-11-18
bevolkerung-frauenanteil,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,1,0.699,0.699,926,0,0,3,00:03:52,0%,0%,0.7s,dimension2==bevolkerung-frauenanteil,2020-11-18
gebaudevolumen-zunahme,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0.262,0.767,15,0,0,3,00:00:04,0%,0%,0.26s,dimension2==gebaudevolumen-zunahme,2020-11-18
schweine-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1.395,1.395,82,1,1,3,00:00:21,33%,33%,0.7s,dimension2==schweine-anz,2020-11-18
jugendquotient,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,0.928,0.928,46,0,0,3,00:00:15,0%,0%,0.46s,dimension2==jugendquotient,2020-11-18
